DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
Selkie,238970,UT,22:47:24 05-May-2025,Argos,B,50.1631,1.4566,210,247,178,24,,,,,,
Selkie,238970,UT,22:50:32 05-May-2025,Argos,A,50.1582,1.4703,211,1470,30,81,,,,,,
Selkie,238970,UT,05:11:12 06-May-2025,Argos,B,50.0654,1.7435,3405,5982,1937,84,,,,,,
Selkie,238970,UT,12:30:39 06-May-2025,Argos,1,50.2489,1.4770,1313,15096,114,96,,,,,,
Selkie,238970,UT,16:30:37 06-May-2025,Argos,B,50.2306,1.5976,3767,54862,258,99,,,,,,
Selkie,238970,UT,18:10:47 06-May-2025,Argos,B,50.2208,1.6384,6176,17708,2153,102,,,,,,
Selkie,238970,UT,19:30:17 06-May-2025,Argos,A,50.2459,1.5383,223,445,111,84,,,,,,
Selkie,238970,UT,20:45:19 06-May-2025,Argos,B,50.2157,1.6010,2118,6045,742,113,,,,,,
Selkie,238970,UT,22:34:48 06-May-2025,Argos,A,50.2403,1.5441,422,1427,124,57,,,,,,
Selkie,238970,UT,22:36:18 06-May-2025,Argos,A,50.2353,1.5411,248,2148,28,76,,,,,,
Selkie,238970,UT,23:44:38 06-May-2025,Argos,3,50.2318,1.5407,114,226,57,82,,,,,,
Selkie,238970,UT,01:25:08 07-May-2025,Argos,B,50.2338,1.5467,2268,4375,1175,153,,,,,,
Selkie,238970,UT,04:06:35 07-May-2025,Argos,B,50.2322,1.5498,4353,5738,3301,102,,,,,,
Selkie,238970,UT,05:41:57 07-May-2025,Argos,2,50.2368,1.5196,414,1616,106,85,,,,,,
Selkie,238970,UT,06:15:41 07-May-2025,Argos,B,50.2356,1.5175,1510,8430,270,86,,,,,,
Selkie,238970,UT,07:21:40 07-May-2025,Argos,B,50.2314,1.4279,1356,5274,348,174,,,,,,
Selkie,238970,UT,07:45:15 07-May-2025,Argos,B,50.2346,1.4198,1099,1438,839,168,,,,,,
Selkie,238970,UT,07:47:32 07-May-2025,Argos,B,50.2425,1.4179,651,2579,164,62,,,,,,
Selkie,238970,UT,09:16:21 07-May-2025,Argos,B,50.2350,1.3806,969,12854,73,98,,,,,,
Selkie,238970,UT,10:41:52 07-May-2025,Argos,B,50.2271,1.3389,1256,55923,28,109,,,,,,
