DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
Michael,238960,UT,DS,1,0,1,,,08:47:15 02-Apr-2025,CS,B,50.1162,-5.4488,50.1162,-5.4488,8,,401677705,-133
Michael,238960,UT,DS,2,0,1,182,182,11:02:34 02-Apr-2025,MC,B,50.1127,-5.4828,50.1127,-5.4828,8,,401677701,-121
Michael,238960,UT,DS,2,0,1,222,222,11:28:42 02-Apr-2025,NP,B,50.1006,-5.4491,50.1006,-5.4491,6,,401677706,-121
Michael,238960,UT,DS,1,0,1,,,11:38:39 02-Apr-2025,NN,B,50.1017,-5.4494,50.1017,-5.4494,6,,401677703,-127
Michael,238960,UT,DS,2,0,2,293,293,11:53:31 02-Apr-2025,MB,B,50.1045,-5.4389,50.1045,-5.4389,6,,401677715,-133
Michael,238960,UT,DS,1,0,1,,,12:00:13 02-Apr-2025,O3,,,,,,,,401650000,
Michael,238960,UT,DS,1,0,0,,,12:42:14 02-Apr-2025,MC,B,50.1082,-5.4468,50.1082,-5.4468,8,,401677718,-132
Michael,238960,UT,DS,1,0,1,,,13:07:35 02-Apr-2025,NP,B,50.1068,-5.4433,50.1068,-5.4433,6,,401677718,-132
Michael,238960,UT,DS,1,0,1,,,13:14:37 02-Apr-2025,NN,B,50.1075,-5.4452,50.1075,-5.4452,6,,401677714,-128
Michael,238960,UT,DS,2,0,1,512,512,13:33:54 02-Apr-2025,O3,,,,,,,,401650000,
Michael,238960,UT,DS,2,0,1,236,236,15:16:11 02-Apr-2025,O3,,,,,,,,401650000,
Michael,238960,UT,DS,1,0,1,,,16:48:27 02-Apr-2025,CS,B,50.0683,-5.4723,50.0683,-5.4723,8,,401677685,-120
Michael,238960,UT,DS,1,0,1,,,18:08:29 02-Apr-2025,SR,B,50.0667,-5.4673,50.0667,-5.4673,8,,401677685,-132
Michael,238960,UT,DS,1,0,0,,,19:20:46 02-Apr-2025,NK,B,50.0731,-5.4713,50.0731,-5.4713,8,,401677689,-129
Michael,238960,UT,DS,1,0,0,,,19:46:17 02-Apr-2025,SR,B,50.0625,-5.4421,50.0625,-5.4421,6,,401677710,-121
Michael,238960,UT,DS,1,0,1,,,19:46:17 02-Apr-2025,NP,B,50.0605,-5.4082,50.0605,-5.4082,,,401677693,-132
